symbol,ts,open,high,low,close,volume,count
ETH,2026-04-10 04:00:00+00:00,2185.3,2202.4,2175.4,2178.7,24084.1347,16834
ETH,2026-04-10 08:00:00+00:00,2178.8,2223.4,2176.4,2215.0,46754.2935,24971
ETH,2026-04-10 12:00:00+00:00,2215.0,2256.0,2207.3,2222.4,123614.6224,57293
ETH,2026-04-10 16:00:00+00:00,2222.7,2254.7,2220.5,2252.2,79060.8636,34410
ETH,2026-04-10 20:00:00+00:00,2252.4,2256.0,2235.0,2244.1,39973.168,21925
ETH,2026-04-11 00:00:00+00:00,2244.1,2250.0,2234.1,2236.0,10795.0885,12912
ETH,2026-04-11 04:00:00+00:00,2236.0,2242.0,2227.9,2231.8,16463.7294,12120
ETH,2026-04-11 08:00:00+00:00,2232.0,2248.2,2231.4,2244.9,26909.1586,17670
ETH,2026-04-11 12:00:00+00:00,2245.0,2254.5,2232.0,2248.7,35647.9445,19527
ETH,2026-04-11 16:00:00+00:00,2248.7,2329.1,2245.5,2315.2,114901.5579,52753
ETH,2026-04-11 20:00:00+00:00,2315.2,2316.2,2275.8,2284.0,31447.529,26088
ETH,2026-04-12 00:00:00+00:00,2284.1,2287.9,2206.0,2212.7,117274.2516,55199
ETH,2026-04-12 04:00:00+00:00,2212.7,2219.7,2207.7,2217.9,42609.9253,24713
ETH,2026-04-12 08:00:00+00:00,2217.8,2217.9,2193.1,2203.6,34457.3312,22059
ETH,2026-04-12 12:00:00+00:00,2203.4,2206.5,2174.7,2185.3,40692.7467,31861
ETH,2026-04-12 16:00:00+00:00,2185.3,2205.8,2182.3,2196.8,45921.0651,22646
ETH,2026-04-12 20:00:00+00:00,2196.8,2216.8,2183.0,2190.3,53397.5097,31834
ETH,2026-04-13 00:00:00+00:00,2190.5,2207.5,2186.3,2193.1,30039.2398,19752
ETH,2026-04-13 04:00:00+00:00,2193.2,2200.7,2181.5,2185.5,30189.6093,17303
ETH,2026-04-13 08:00:00+00:00,2185.5,2193.9,2177.5,2186.3,32934.6297,17345
ETH,2026-04-13 12:00:00+00:00,2186.3,2235.0,2174.1,2208.1,134150.8449,55774
ETH,2026-04-13 16:00:00+00:00,2208.1,2267.4,2199.3,2261.4,119099.1779,51294
ETH,2026-04-13 20:00:00+00:00,2261.3,2391.7,2246.8,2368.2,183647.4277,79817
ETH,2026-04-14 00:00:00+00:00,2368.2,2376.4,2353.7,2364.2,52952.4723,30114
ETH,2026-04-14 04:00:00+00:00,2364.3,2388.1,2353.7,2376.7,36076.8701,25791
ETH,2026-04-14 08:00:00+00:00,2376.7,2394.5,2366.1,2373.1,59571.5393,31181
ETH,2026-04-14 12:00:00+00:00,2373.1,2413.8,2329.4,2362.9,278761.4498,89206
ETH,2026-04-14 16:00:00+00:00,2362.9,2369.1,2301.3,2311.4,109215.166,53259
ETH,2026-04-14 20:00:00+00:00,2311.3,2330.4,2306.7,2320.9,53483.542,28400
ETH,2026-04-15 00:00:00+00:00,2320.7,2341.2,2316.1,2327.2,32602.3999,23378
ETH,2026-04-15 04:00:00+00:00,2327.3,2336.3,2308.0,2314.9,47090.1479,24856
ETH,2026-04-15 08:00:00+00:00,2315.1,2336.6,2311.2,2335.9,46120.7801,22275
ETH,2026-04-15 12:00:00+00:00,2336.0,2347.9,2316.6,2330.3,75354.244,39611
ETH,2026-04-15 16:00:00+00:00,2330.4,2383.0,2328.1,2372.6,124562.9518,49033
ETH,2026-04-15 20:00:00+00:00,2372.8,2378.8,2346.9,2358.3,85826.9605,35667
ETH,2026-04-16 00:00:00+00:00,2358.2,2367.7,2344.3,2356.1,25881.6436,18300
ETH,2026-04-16 04:00:00+00:00,2356.1,2361.9,2334.2,2340.2,23588.4999,17181
ETH,2026-04-16 08:00:00+00:00,2340.3,2346.8,2326.8,2333.9,54071.6876,24226
ETH,2026-04-16 12:00:00+00:00,2333.8,2349.6,2283.4,2337.8,152403.3837,59626
ETH,2026-04-16 16:00:00+00:00,2337.7,2360.6,2308.1,2358.8,102114.1306,45495
ETH,2026-04-16 20:00:00+00:00,2358.8,2363.4,2334.7,2347.4,50269.1425,24029
ETH,2026-04-17 00:00:00+00:00,2347.4,2349.7,2322.5,2324.2,21246.5378,17153
ETH,2026-04-17 04:00:00+00:00,2324.3,2340.7,2316.7,2332.7,25905.5916,16700
ETH,2026-04-17 08:00:00+00:00,2332.7,2375.0,2331.7,2353.2,48188.82,34637
ETH,2026-04-17 12:00:00+00:00,2353.5,2455.7,2348.2,2440.1,222049.7123,98357
ETH,2026-04-17 16:00:00+00:00,2440.4,2462.5,2413.6,2426.1,110753.406,46824
ETH,2026-04-17 20:00:00+00:00,2426.1,2440.1,2413.6,2417.1,30142.4848,22312
ETH,2026-04-18 00:00:00+00:00,2417.1,2426.0,2398.8,2403.4,20605.7362,16062
ETH,2026-04-18 04:00:00+00:00,2403.5,2411.9,2398.4,2402.4,13032.061,11104
ETH,2026-04-18 08:00:00+00:00,2402.3,2403.5,2342.7,2351.6,57110.6384,33040
ETH,2026-04-18 12:00:00+00:00,2351.5,2367.6,2344.0,2361.8,38431.2884,18797
ETH,2026-04-18 16:00:00+00:00,2361.8,2373.2,2337.2,2346.9,42686.9922,20765
ETH,2026-04-18 20:00:00+00:00,2347.0,2357.7,2343.1,2348.9,23316.2322,12489
ETH,2026-04-19 00:00:00+00:00,2348.9,2353.9,2330.7,2338.4,25188.7307,16563
ETH,2026-04-19 04:00:00+00:00,2338.4,2344.5,2296.8,2314.2,47702.1617,24740
ETH,2026-04-19 08:00:00+00:00,2314.2,2329.6,2304.4,2327.7,54042.7249,23495
ETH,2026-04-19 12:00:00+00:00,2327.7,2348.4,2314.3,2329.1,61301.5411,27559
ETH,2026-04-19 16:00:00+00:00,2329.2,2329.4,2286.7,2298.7,144009.9016,45682
ETH,2026-04-19 20:00:00+00:00,2298.7,2298.8,2251.0,2261.3,124529.9724,49818
ETH,2026-04-20 00:00:00+00:00,2261.3,2293.4,2259.0,2285.5,58163.8949,29674
ETH,2026-04-20 04:00:00+00:00,2285.4,2332.0,2262.4,2296.8,80018.0408,37912
ETH,2026-04-20 08:00:00+00:00,2296.8,2318.9,2288.5,2307.3,36560.4904,28661
ETH,2026-04-20 12:00:00+00:00,2307.3,2325.0,2277.7,2312.4,144520.3581,59186
ETH,2026-04-20 16:00:00+00:00,2312.7,2343.0,2296.2,2330.5,86491.4374,37781
ETH,2026-04-20 20:00:00+00:00,2330.6,2345.9,2306.1,2312.1,44895.07,26869
ETH,2026-04-21 00:00:00+00:00,2312.1,2324.8,2298.0,2310.5,61645.8265,21369
ETH,2026-04-21 04:00:00+00:00,2310.4,2325.7,2303.2,2317.0,35968.6557,20397
ETH,2026-04-21 08:00:00+00:00,2317.0,2337.1,2312.6,2318.8,42093.8616,22770
ETH,2026-04-21 12:00:00+00:00,2319.1,2328.0,2290.0,2309.0,131833.333,55552
ETH,2026-04-21 16:00:00+00:00,2308.9,2330.0,2283.8,2296.5,142059.4602,50734
ETH,2026-04-21 20:00:00+00:00,2297.0,2328.6,2295.3,2326.3,95544.1635,30508
ETH,2026-04-22 00:00:00+00:00,2326.4,2378.1,2312.6,2363.1,100943.918,40884
ETH,2026-04-22 04:00:00+00:00,2363.1,2412.1,2357.6,2388.6,68149.4896,38625
ETH,2026-04-22 08:00:00+00:00,2388.6,2399.7,2381.6,2397.2,22878.1824,17261
ETH,2026-04-22 12:00:00+00:00,2397.3,2422.2,2390.4,2401.9,121294.6115,51306
ETH,2026-04-22 16:00:00+00:00,2402.0,2412.4,2383.3,2396.5,80667.6823,31203
ETH,2026-04-22 20:00:00+00:00,2396.6,2404.8,2372.6,2372.7,40920.6797,20117
ETH,2026-04-23 00:00:00+00:00,2372.7,2380.1,2330.8,2339.9,94782.5351,43533
ETH,2026-04-23 04:00:00+00:00,2339.8,2357.3,2335.8,2342.9,34368.1196,17997
ETH,2026-04-23 08:00:00+00:00,2342.9,2343.6,2303.9,2328.0,82857.9934,39334
ETH,2026-04-23 12:00:00+00:00,2328.1,2341.5,2314.3,2331.9,66664.4294,30624
ETH,2026-04-23 16:00:00+00:00,2332.0,2334.2,2283.9,2311.8,125985.0409,51155
ETH,2026-04-23 20:00:00+00:00,2311.7,2337.9,2311.6,2328.9,76860.3551,23913
ETH,2026-04-24 00:00:00+00:00,2328.9,2336.8,2299.8,2307.4,51559.8565,17135
ETH,2026-04-24 04:00:00+00:00,2307.3,2315.6,2298.8,2310.2,27901.7009,11801
ETH,2026-04-24 08:00:00+00:00,2310.2,2331.1,2301.5,2326.9,51330.8291,23729
ETH,2026-04-24 12:00:00+00:00,2326.9,2330.5,2301.0,2322.7,83448.799,32275
ETH,2026-04-24 16:00:00+00:00,2322.8,2323.7,2307.2,2320.4,34647.886,18581
ETH,2026-04-24 20:00:00+00:00,2320.4,2327.5,2306.0,2313.8,22447.75,13405
ETH,2026-04-25 00:00:00+00:00,2313.8,2320.0,2310.2,2317.4,11317.5067,7315
ETH,2026-04-25 04:00:00+00:00,2317.5,2317.9,2312.2,2315.6,7154.6378,5333
ETH,2026-04-25 08:00:00+00:00,2315.5,2322.3,2310.1,2312.6,17491.5064,10050
ETH,2026-04-25 12:00:00+00:00,2312.7,2317.9,2303.0,2306.9,29743.7634,9564
ETH,2026-04-25 16:00:00+00:00,2306.8,2312.9,2300.0,2308.7,17783.5624,10809
ETH,2026-04-25 20:00:00+00:00,2308.8,2319.6,2308.0,2318.1,13960.1853,7138
ETH,2026-04-26 00:00:00+00:00,2318.1,2318.3,2304.9,2308.7,8038.1004,6636
ETH,2026-04-26 04:00:00+00:00,2308.7,2334.2,2308.0,2330.2,22181.3242,12801
ETH,2026-04-26 08:00:00+00:00,2330.2,2336.3,2328.5,2335.0,12856.463,9279
ETH,2026-04-26 12:00:00+00:00,2335.0,2351.5,2323.8,2346.8,32394.9678,19009
ETH,2026-04-26 16:00:00+00:00,2346.8,2374.8,2338.8,2366.1,55657.2232,23329
ETH,2026-04-26 20:00:00+00:00,2366.1,2378.7,2346.7,2368.4,55447.5939,29612
ETH,2026-04-27 00:00:00+00:00,2368.5,2403.4,2358.4,2393.7,53542.3066,32190
ETH,2026-04-27 04:00:00+00:00,2393.6,2394.9,2312.0,2315.0,100892.3876,36609
ETH,2026-04-27 08:00:00+00:00,2314.8,2324.2,2307.8,2319.4,35417.8094,15811
ETH,2026-04-27 12:00:00+00:00,2319.3,2328.4,2262.2,2273.4,107129.1334,43239
ETH,2026-04-27 16:00:00+00:00,2273.4,2291.8,2269.1,2287.8,35120.3804,24583
ETH,2026-04-27 20:00:00+00:00,2287.8,2307.6,2283.5,2302.3,19108.2471,14940
ETH,2026-04-28 00:00:00+00:00,2302.4,2309.4,2279.7,2289.5,27016.0715,22514
ETH,2026-04-28 04:00:00+00:00,2289.5,2295.5,2268.1,2286.3,30590.8821,18400
ETH,2026-04-28 08:00:00+00:00,2286.4,2290.0,2269.0,2273.9,19133.9967,17103
ETH,2026-04-28 12:00:00+00:00,2273.9,2284.8,2255.3,2278.7,94919.9447,39462
ETH,2026-04-28 16:00:00+00:00,2278.6,2304.5,2273.4,2300.9,41736.8687,26073
ETH,2026-04-28 20:00:00+00:00,2300.8,2304.9,2283.0,2288.8,30060.4569,13793
ETH,2026-04-29 00:00:00+00:00,2288.9,2316.4,2278.4,2311.1,40103.4574,20912
ETH,2026-04-29 04:00:00+00:00,2311.2,2341.4,2308.9,2323.0,55372.6767,26095
ETH,2026-04-29 08:00:00+00:00,2322.9,2345.5,2320.2,2330.5,32621.3707,22961
ETH,2026-04-29 12:00:00+00:00,2330.6,2330.7,2262.1,2270.8,113415.845,47708
ETH,2026-04-29 16:00:00+00:00,2271.0,2284.9,2218.0,2232.3,164659.69,59453
ETH,2026-04-29 20:00:00+00:00,2232.4,2262.4,2229.4,2251.5,82926.1942,30874
ETH,2026-04-30 00:00:00+00:00,2251.5,2278.2,2234.3,2252.0,76119.4388,31682
ETH,2026-04-30 04:00:00+00:00,2251.9,2261.4,2230.4,2259.3,48803.8324,22068
ETH,2026-04-30 08:00:00+00:00,2259.4,2272.4,2250.0,2256.7,82021.9272,32200
ETH,2026-04-30 12:00:00+00:00,2256.8,2274.5,2244.4,2264.9,118551.9708,34832
ETH,2026-04-30 16:00:00+00:00,2264.9,2266.2,2250.4,2261.4,52890.0214,20279
ETH,2026-04-30 20:00:00+00:00,2261.2,2266.2,2251.3,2256.4,35674.0809,15658
ETH,2026-05-01 00:00:00+00:00,2256.5,2294.0,2256.4,2281.7,42441.6273,19666
ETH,2026-05-01 04:00:00+00:00,2281.7,2286.0,2271.4,2278.8,21988.8701,12224
ETH,2026-05-01 08:00:00+00:00,2278.7,2292.6,2275.9,2285.3,41023.647,17878
